City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
278,cadale,2.7603,46.3222,25.09,82,100,8.97,SO,07/07/2024
279,metlili chaamba,32.2667,3.6333,40.75,10,100,5.68,DZ,07/07/2024
280,hammerfest,70.6634,23.6821,10.25,87,0,5.66,NO,07/07/2024
281,kayangel,8.0823,134.7173,29.22,72,100,4.75,PW,07/07/2024
282,dudinka,69.4058,86.1778,13.07,59,0,6.45,RU,07/07/2024
283,kohat,33.582,71.4493,27.04,44,0,0.67,PK,07/07/2024
284,weno,7.4515,151.8468,28.27,78,26,4.54,FM,07/07/2024
285,gaigeturi,33.4644,126.3183,26.28,87,100,8.24,KR,07/07/2024
286,nayagarh,20.1333,85.1,28.24,83,100,0.73,IN,07/07/2024
287,balqash,46.8481,74.995,22.37,57,99,4.48,KZ,07/07/2024
288,novokayakent,42.3937,47.9861,27.49,49,95,2.14,RU,07/07/2024
289,belomorsk,64.5232,34.7668,21.01,59,100,6.85,RU,07/07/2024
290,sindhnur,15.7833,76.7667,24.97,70,100,7.57,IN,07/07/2024
291,elko,41.0002,-115.5012,32.01,7,0,8.94,US,07/07/2024
292,inhambane,-23.865,35.3833,20.57,68,0,7.06,MZ,07/07/2024
293,newman,37.3138,-121.0208,41.24,10,0,0.4,US,07/07/2024
294,fort bragg,35.139,-79.006,33.85,59,75,4.12,US,07/07/2024
295,pekanbaru,0.5333,101.45,26.18,89,75,1.03,ID,07/07/2024
296,prado,-17.3411,-39.2208,24.74,72,7,2.57,BR,07/07/2024
297,necochea,-38.5473,-58.7368,6.0,48,86,4.87,AR,07/07/2024
298,chateau-thierry,49.05,3.4,18.46,78,19,3.12,FR,07/07/2024
299,battambang,13.1027,103.1982,25.97,85,100,1.57,KH,07/07/2024
300,nagyatad,46.2296,17.3579,25.16,54,99,1.28,HU,07/07/2024
301,mount isa,-20.7333,139.5,17.87,88,75,0.0,AU,07/07/2024
302,fale old settlement,-9.3852,-171.2468,27.99,79,97,4.63,TK,07/07/2024
303,bela vista de goias,-16.9728,-48.9533,30.64,25,69,1.88,BR,07/07/2024
304,xianning,29.8833,114.2167,27.52,80,72,2.59,CN,07/07/2024
305,nykobing sjaelland,55.9249,11.6711,16.7,69,22,5.43,DK,07/07/2024
306,venice,27.0998,-82.4543,34.52,79,0,5.14,US,07/07/2024
307,al mindak,20.1588,41.2834,26.78,38,100,1.07,SA,07/07/2024
308,broome,42.2506,-75.833,30.25,59,75,1.34,US,07/07/2024
309,bac kan,22.1333,105.8333,24.73,99,65,0.71,VN,07/07/2024
310,sao francisco,-15.9486,-44.8644,32.42,24,16,0.91,BR,07/07/2024
311,grosseto,42.8333,11.25,26.06,80,100,1.8,IT,07/07/2024
312,opuwo,-18.0607,13.84,16.22,23,0,2.5,NA,07/07/2024
313,axim,4.8699,-2.2405,24.63,89,21,3.53,GH,07/07/2024
314,broken hill,-31.95,141.4333,9.28,92,14,2.35,AU,07/07/2024
315,neryungri,56.6709,124.6491,9.79,76,11,1.72,RU,07/07/2024
316,hasaki,35.7333,140.8333,25.16,91,97,2.05,JP,07/07/2024
317,porto novo,6.4965,2.6036,25.51,86,100,3.81,BJ,07/07/2024
318,urumqi,43.801,87.6005,21.53,64,0,2.0,CN,07/07/2024
319,minas de marcona,-15.2119,-75.1103,16.28,61,100,8.03,PE,07/07/2024
320,klyuchi,52.2667,79.1667,21.28,69,45,1.22,RU,07/07/2024
321,griffith,41.5284,-87.4237,31.28,54,75,5.66,US,07/07/2024
322,vinukonda,16.05,79.75,29.53,55,100,5.69,IN,07/07/2024
323,sao gabriel da cachoeira,-0.1303,-67.0892,30.66,59,48,0.4,BR,07/07/2024
324,hermannsburg,52.8325,10.0896,19.9,39,100,2.06,DE,07/07/2024
325,nantucket,41.2835,-70.0995,28.03,100,100,4.78,US,07/07/2024
326,solnechnyy,50.7214,136.6319,11.12,97,100,4.82,RU,07/07/2024
327,benjamin constant,-4.3831,-70.0311,31.07,66,75,2.06,BR,07/07/2024
328,galesong,-5.3166,119.3661,25.01,84,16,1.54,ID,07/07/2024
329,hami,42.8,93.45,24.97,41,0,1.06,CN,07/07/2024
330,bratsk,56.1325,101.6142,17.97,97,27,0.66,RU,07/07/2024
331,nioki,-2.7167,17.6833,27.04,37,100,0.85,CD,07/07/2024
332,lazaro cardenas,17.9583,-102.2,29.5,69,5,4.73,MX,07/07/2024
333,horta,38.5333,-28.6333,24.8,90,40,8.23,PT,07/07/2024
334,berkane,34.9084,-2.3461,26.82,45,0,2.86,MA,07/07/2024
335,shalkar,47.8288,59.6258,25.91,45,45,5.13,KZ,07/07/2024
336,prince george,53.9166,-122.753,26.69,45,0,2.06,CA,07/07/2024
337,constitucion,-35.3333,-72.4167,12.51,54,7,4.58,CL,07/07/2024
338,chernyshevskiy,63.0128,112.4714,13.04,72,82,1.8,RU,07/07/2024
339,hotan,37.0997,79.9269,27.06,23,100,4.65,CN,07/07/2024
340,kiunga,-6.1219,141.2906,22.54,98,100,1.69,PG,07/07/2024
341,howard springs,-12.497,131.047,23.95,68,100,1.81,AU,07/07/2024
342,carnarvon,-24.8667,113.6333,18.34,82,100,3.58,AU,07/07/2024
343,bintulu,3.1667,113.0333,25.16,83,100,1.6,MY,07/07/2024
344,uren',57.4552,45.7852,15.93,68,100,1.41,RU,07/07/2024
345,puerto francisco de orellana,-0.4667,-76.9667,23.12,96,100,1.22,EC,07/07/2024
346,sidi khaled,34.387,4.9879,40.82,11,56,5.31,DZ,07/07/2024
347,viradouro,-20.8731,-48.2969,30.24,21,73,2.81,BR,07/07/2024
348,fernley,39.608,-119.2518,38.51,9,0,2.24,US,07/07/2024
349,anlu,31.1661,112.5831,29.23,71,93,6.59,CN,07/07/2024
350,ghadamis,30.1337,9.5007,36.95,10,0,4.31,LY,07/07/2024
351,unai,-16.3575,-46.9061,30.49,24,26,1.26,BR,07/07/2024
352,dobrush,52.4089,31.3237,23.09,79,100,1.81,BY,07/07/2024
353,mariental,-24.6333,17.9667,9.39,58,0,5.56,NA,07/07/2024
354,alice springs,-23.7,133.8833,6.75,100,100,0.0,AU,07/07/2024
355,calama,-22.4667,-68.9333,19.27,18,0,9.77,CL,07/07/2024
356,malango,-2.9627,119.9001,18.72,97,100,0.6,ID,07/07/2024
357,igarka,67.4667,86.5833,13.37,68,93,2.35,RU,07/07/2024
358,ust-tsilma,65.441,52.1498,16.12,68,100,1.23,RU,07/07/2024
359,hinton,53.4001,-117.5857,28.34,25,0,1.28,CA,07/07/2024
360,shadegan,30.6497,48.6647,39.2,9,0,5.82,IR,07/07/2024
361,copala,16.65,-98.9833,28.62,70,98,3.03,MX,07/07/2024
362,kharan,28.5833,65.4167,35.36,31,70,6.29,PK,07/07/2024
363,pokachi,61.7198,75.3683,16.2,70,99,3.1,RU,07/07/2024
364,bathsheba,13.2167,-59.5167,30.34,79,40,6.69,BB,07/07/2024
365,aldan,58.6031,125.3894,10.56,68,7,1.89,RU,07/07/2024
366,kenai,60.5544,-151.2583,16.05,82,0,6.17,US,07/07/2024
367,tomatlan,19.9333,-105.25,33.38,55,25,4.37,MX,07/07/2024
368,namdrik,5.5994,168.1028,28.63,76,100,5.59,MH,07/07/2024
369,bereeda,11.8704,51.0579,30.72,61,91,4.53,SO,07/07/2024
370,ulsteinvik,62.3432,5.8487,14.06,84,98,3.13,NO,07/07/2024
371,harstad,68.799,16.5293,13.68,86,17,3.11,NO,07/07/2024
372,kwang binh,17.4833,106.6,26.17,81,17,1.43,VN,07/07/2024
373,shaffa,10.5067,12.3332,25.82,62,100,0.25,NG,07/07/2024
374,lagoa,39.05,-27.9833,22.15,90,16,10.2,PT,07/07/2024
375,mugia,43.1041,-9.2179,18.42,77,91,6.56,ES,07/07/2024
376,yatou,37.15,122.3833,22.48,98,100,1.53,CN,07/07/2024
377,ulladulla,-35.35,150.4667,11.64,89,100,0.97,AU,07/07/2024
378,massakory,12.996,15.7293,30.9,49,97,2.34,TD,07/07/2024
379,rio grande,-32.035,-52.0986,11.06,66,7,6.23,BR,07/07/2024
380,wellington,-41.2866,174.7756,7.77,91,6,1.54,NZ,07/07/2024
381,cherlak,54.155,74.8055,17.86,83,100,4.8,RU,07/07/2024
382,nema,57.5067,50.5011,15.27,67,0,2.64,RU,07/07/2024
383,port saint john's,-31.6229,29.5448,20.46,34,0,10.01,ZA,07/07/2024
384,as sulayyil,20.4607,45.5779,35.14,8,100,4.38,SA,07/07/2024
385,wauchope,-31.45,152.7333,11.19,99,100,1.11,AU,07/07/2024
386,port lincoln,-34.7333,135.8667,11.94,90,85,5.48,AU,07/07/2024
387,holualoa,19.6228,-155.9522,24.91,80,20,3.09,US,07/07/2024
388,raja,8.4596,25.678,21.81,86,76,2.04,SS,07/07/2024
389,ad duraykish,34.8967,36.1329,23.02,95,45,2.15,SY,07/07/2024
390,cabedelo,-6.9811,-34.8339,27.37,76,99,6.49,BR,07/07/2024
391,langzhong,31.5504,105.9938,24.31,95,100,1.52,CN,07/07/2024
392,vorgashor,67.5833,63.95,13.73,90,100,3.38,RU,07/07/2024
393,cape coast,5.1053,-1.2466,24.64,89,70,5.61,GH,07/07/2024
394,nyurba,63.2842,118.3319,14.03,68,19,2.22,RU,07/07/2024
395,aginskoye,51.1,114.53,17.75,83,100,0.79,RU,07/07/2024
396,puerto carreno,6.189,-67.4859,27.78,73,20,1.71,CO,07/07/2024
397,oros,-6.2444,-38.9136,29.88,50,72,1.81,BR,07/07/2024
398,naze,28.3667,129.4833,26.69,87,1,3.45,JP,07/07/2024
399,candelaria,13.9311,121.4233,24.52,96,100,1.15,PH,07/07/2024
400,mont-laurier,46.5501,-75.4993,27.79,44,6,0.87,CA,07/07/2024
401,pacocha,-17.5833,-71.3333,17.22,77,100,3.87,PE,07/07/2024
402,ribas do rio pardo,-20.4431,-53.7592,30.7,23,21,6.29,BR,07/07/2024
403,lincoln,40.8,-96.667,27.3,65,0,2.24,US,07/07/2024
404,assab,13.0092,42.7394,31.66,74,95,7.94,ER,07/07/2024
405,portland,45.5234,-122.6762,33.76,38,0,0.89,US,07/07/2024
406,taksimo,56.3444,114.8794,20.15,71,99,0.48,RU,07/07/2024
407,toma,12.7667,-2.8833,30.17,56,12,3.58,BF,07/07/2024
408,lahat,-3.8,103.5333,22.17,98,12,1.02,ID,07/07/2024
409,merritt island,28.5392,-80.672,35.02,60,0,4.12,US,07/07/2024
410,lame,10.4415,9.2396,26.54,57,100,0.17,NG,07/07/2024
411,n'zeto,-7.2312,12.8666,21.49,88,94,4.19,AO,07/07/2024
412,nabire,-3.3667,135.4833,23.99,93,90,1.22,ID,07/07/2024
413,noumea,-22.2763,166.4572,21.11,99,99,5.93,NC,07/07/2024
414,donja mahala,45.0469,18.6664,24.99,58,18,3.02,BA,07/07/2024
415,highland,34.1283,-117.2086,39.58,44,0,1.79,US,07/07/2024
416,borazjan,29.2666,51.2159,39.09,19,0,3.84,IR,07/07/2024
417,qui nhon,13.7667,109.2333,25.29,91,100,1.67,VN,07/07/2024
418,tocache,-8.1842,-76.5125,32.31,42,25,1.7,PE,07/07/2024
419,kutum,14.2,24.6667,29.85,22,54,3.6,SD,07/07/2024
420,howrah,22.5892,88.3103,29.0,89,40,3.6,IN,07/07/2024
421,georgiyevka,43.0369,74.7114,20.02,77,40,4.0,KZ,07/07/2024
422,dryden,49.7833,-92.7503,20.16,64,100,6.69,CA,07/07/2024
423,tame,6.461,-71.73,28.3,68,72,1.12,CO,07/07/2024
424,keflavik,64.0049,-22.5624,10.95,81,75,10.8,IS,07/07/2024
425,sinabang,2.4803,96.3801,26.51,84,100,2.09,ID,07/07/2024
426,kuala belait,4.5833,114.1833,25.17,94,100,4.22,BN,07/07/2024
427,boysun,38.2061,67.1986,23.58,26,0,4.47,UZ,07/07/2024
428,heihe,50.2441,127.4902,14.32,66,0,3.23,CN,07/07/2024
429,fort st. john,56.2499,-120.8529,25.94,36,20,4.63,CA,07/07/2024
430,la carlota,10.4233,122.9208,26.07,84,100,1.12,PH,07/07/2024
431,dhidhdhoo,6.8833,73.1,27.56,79,100,6.81,MV,07/07/2024
432,west bay,19.3667,-81.4167,31.04,70,75,5.14,KY,07/07/2024
433,raigarh,21.9,83.4,28.98,72,98,2.77,IN,07/07/2024
434,iguatu,-6.3594,-39.2986,28.38,56,100,1.6,BR,07/07/2024
435,tukrah,32.5341,20.5791,25.64,76,0,5.6,LY,07/07/2024
436,lalibela,12.0333,39.0333,14.17,93,100,2.15,ET,07/07/2024
437,jaguaribe,-5.8906,-38.6219,31.61,43,92,3.61,BR,07/07/2024
438,garachico,28.7781,-17.7646,20.82,83,40,4.63,ES,07/07/2024
439,rohru,31.2167,77.75,19.71,95,100,0.32,IN,07/07/2024
440,altay,47.8667,88.1167,16.24,57,69,2.92,CN,07/07/2024
441,jean-rabel,19.8533,-73.1917,32.35,56,97,3.6,HT,07/07/2024
442,itaueira,-7.6033,-43.0256,31.05,43,55,4.85,BR,07/07/2024
443,khovd,48.0056,91.6419,16.96,57,3,1.61,MN,07/07/2024
444,kapa'a,22.0752,-159.319,27.99,77,0,6.69,US,07/07/2024
445,queenstown,-31.8976,26.8753,7.2,48,4,14.58,ZA,07/07/2024
446,san patricio,28.017,-97.5169,33.05,72,100,8.12,US,07/07/2024
447,tidjikja,18.5564,-11.4271,33.25,37,100,7.01,MR,07/07/2024
448,williams,52.1415,-122.1445,32.81,28,0,2.57,CA,07/07/2024
449,puerto aysen,-45.4,-72.7,5.58,98,100,0.95,CL,07/07/2024
450,churapcha,62.0025,132.4325,11.31,74,6,1.61,RU,07/07/2024
451,port blair,11.6667,92.75,26.02,94,40,0.51,IN,07/07/2024
452,labrador city,52.9463,-66.9114,25.1,42,40,17.88,CA,07/07/2024
453,wad rawah,15.1603,33.1397,30.16,44,81,9.09,SD,07/07/2024
454,al khawr,25.7667,51.3167,32.18,58,6,3.5,QA,07/07/2024
455,cholpon-ata,42.6494,77.0823,17.03,71,41,1.88,KG,07/07/2024
456,bemetara,21.7,81.5333,29.0,73,100,3.62,IN,07/07/2024
457,auchi,7.0667,6.2667,23.54,95,100,2.46,NG,07/07/2024
458,bolgar,54.95,49.0667,18.9,70,0,3.96,RU,07/07/2024
459,puerto deseado,-47.7503,-65.8938,4.0,63,9,3.71,AR,07/07/2024
460,pokhara,28.2333,83.9833,20.03,89,60,1.3,NP,07/07/2024
461,melekeok village,7.4957,134.6367,28.15,77,100,3.43,PW,07/07/2024
462,betio village,1.358,172.9211,28.02,73,79,4.94,KI,07/07/2024
463,tottori,35.5,134.2333,24.98,90,100,3.09,JP,07/07/2024
464,cururupu,-1.8283,-44.8683,29.98,58,29,2.69,BR,07/07/2024
465,ponta delgada,37.7333,-25.6667,22.4,94,75,5.14,PT,07/07/2024
466,korla,41.7597,86.1469,27.06,22,69,3.37,CN,07/07/2024
467,raduzhny,62.0961,77.475,14.2,76,50,2.38,RU,07/07/2024
468,zacatecoluca,13.5,-88.8667,31.8,74,85,2.75,SV,07/07/2024
469,mana,5.6592,-53.7767,28.31,72,30,4.27,GF,07/07/2024
470,douentza,14.9951,-2.9517,36.06,33,66,3.66,ML,07/07/2024
471,grootfontein,-19.5667,18.1167,16.58,18,0,4.69,NA,07/07/2024
472,jinjiang,24.8198,118.5741,29.45,90,0,1.3,CN,07/07/2024
473,deqen,29.9618,90.7188,11.66,67,100,1.51,CN,07/07/2024
474,vielha,42.6846,0.7726,8.97,85,2,0.69,ES,07/07/2024
475,usogorsk,63.4106,48.6872,15.71,65,1,0.72,RU,07/07/2024
476,tyukhtet,56.5389,89.3011,14.02,87,100,1.87,RU,07/07/2024
477,al ghayzah,16.2079,52.176,27.12,87,69,5.63,YE,07/07/2024
478,pavlodar,52.3,76.95,19.89,88,40,3.0,KZ,07/07/2024
479,tadine,-21.55,167.8833,20.42,62,100,7.69,NC,07/07/2024
480,ocean shores,46.9737,-124.1563,27.75,54,0,1.54,US,07/07/2024
481,kasempa,-13.4584,25.8338,15.22,26,3,1.7,ZM,07/07/2024
482,dakhla,23.6848,-15.958,21.01,83,0,11.83,EH,07/07/2024
483,tommot,58.9564,126.2925,10.95,83,8,1.1,RU,07/07/2024
484,walvis bay,-22.9575,14.5053,15.05,88,0,5.14,NA,07/07/2024
485,yarega,63.4354,53.5765,16.68,61,100,2.92,RU,07/07/2024
486,bocana de paiwas,12.7857,-85.1227,26.59,88,100,4.55,NI,07/07/2024
487,micheweni,-4.9667,39.8333,25.47,70,22,7.14,TZ,07/07/2024
488,guiratinga,-16.3494,-53.7583,33.09,21,45,1.36,BR,07/07/2024
489,west wodonga,-36.1257,146.8486,7.08,100,100,2.4,AU,07/07/2024
490,berezovyy,51.6667,135.7,11.96,97,100,1.95,RU,07/07/2024
491,chui,-33.6971,-53.4616,9.76,65,63,2.76,UY,07/07/2024
492,chinchilla,-26.75,150.6333,10.53,85,82,3.78,AU,07/07/2024
493,todos santos,23.45,-110.2167,36.84,80,1,5.2,MX,07/07/2024
494,saldanha,-33.0117,17.9442,10.03,68,90,14.34,ZA,07/07/2024
495,ocean city,39.2776,-74.5746,33.14,69,89,2.68,US,07/07/2024
496,nchelenge,-9.3451,28.734,19.26,50,12,1.37,ZM,07/07/2024
497,campos,-21.75,-41.3,26.03,65,0,4.12,BR,07/07/2024
498,nyagan,62.1406,65.3936,17.59,63,7,1.29,RU,07/07/2024
499,labuan bajo,-8.4964,119.8877,23.25,85,81,2.15,ID,07/07/2024
500,bull savanna,17.8868,-77.5902,27.87,73,54,9.36,JM,07/07/2024
501,mahibadhoo,3.7833,72.9667,28.59,77,100,5.13,MV,07/07/2024
502,dalbandin,28.8947,64.4101,32.96,8,0,1.84,PK,07/07/2024
503,casper,42.8666,-106.3131,22.62,33,20,2.24,US,07/07/2024
504,cockburn town,21.4612,-71.1419,27.75,87,66,7.42,TC,07/07/2024
505,babolsar,36.7025,52.6576,26.18,73,100,1.6,IR,07/07/2024
506,coari,-4.085,-63.1414,30.86,53,94,0.73,BR,07/07/2024
507,rampur,28.8167,79.0333,24.73,94,100,7.45,IN,07/07/2024
508,ravenna,44.4167,11.9833,26.05,77,63,1.05,IT,07/07/2024
509,northam,51.0333,-4.2167,16.33,80,1,4.11,GB,07/07/2024
510,viana do castelo,41.6932,-8.8329,15.84,74,37,3.73,PT,07/07/2024
511,middelburg,-25.7751,29.4648,10.9,13,0,4.16,ZA,07/07/2024
512,cheremukhovo,60.3484,59.9851,15.81,74,7,0.93,RU,07/07/2024
513,brisas de zicatela,15.8369,-97.0419,30.16,64,16,3.47,MX,07/07/2024
514,umm qasr,30.0405,47.9168,34.93,12,0,6.11,IQ,07/07/2024
515,tsiombe,-25.3,45.4833,16.78,73,0,0.83,MG,07/07/2024
516,kuloy,61.0305,42.4925,15.93,68,34,2.38,RU,07/07/2024
517,lethem,3.3803,-59.7968,29.88,68,39,1.78,GY,07/07/2024
518,strezhevoy,60.7333,77.5889,13.05,83,0,2.73,RU,07/07/2024
519,kyzylorda,44.8528,65.5092,22.01,60,0,3.0,KZ,07/07/2024
520,karratha,-20.7377,116.8463,18.43,43,8,2.58,AU,07/07/2024
521,uyar,55.81,94.3153,17.45,91,100,1.34,RU,07/07/2024
522,eynesil,41.0645,39.1438,22.86,84,0,3.67,TR,07/07/2024
523,pattaya,12.9333,100.8833,28.86,83,100,4.02,TH,07/07/2024
524,andergrove,-21.0833,149.1833,17.49,85,24,4.0,AU,07/07/2024
525,savalou,7.9281,1.9756,24.92,88,100,2.47,BJ,07/07/2024
526,rio de janeiro,-22.9028,-43.2075,28.12,54,0,2.57,BR,07/07/2024
527,tabina,7.4669,123.4081,25.49,90,99,3.45,PH,07/07/2024
528,diglur,18.55,77.6,26.12,82,100,5.15,IN,07/07/2024
529,ylitornio,66.3089,23.6773,13.07,89,74,7.03,FI,07/07/2024
530,minot air force base,48.4209,-101.3391,26.1,57,20,5.66,US,07/07/2024
531,jatoba,-9.1831,-38.2689,30.13,42,0,6.72,BR,07/07/2024
532,siocon,7.7061,122.1353,25.28,94,100,2.24,PH,07/07/2024
533,miguel ahumada,30.6167,-106.5167,36.1,17,0,5.67,MX,07/07/2024
534,carahue,-38.7,-73.1667,9.54,69,0,1.12,CL,07/07/2024
535,chulakkurgan,43.765,69.1814,22.45,42,16,2.4,KZ,07/07/2024
536,tabou,4.423,-7.3528,24.92,83,99,5.29,CI,07/07/2024
537,ballina,-28.8667,153.5667,13.21,88,100,2.06,AU,07/07/2024
538,aghstafa,41.1189,45.4539,23.8,59,100,2.7,AZ,07/07/2024
539,bandarbeyla,9.4942,50.8122,24.5,83,5,13.22,SO,07/07/2024
540,aral,40.5156,81.2636,27.76,28,98,0.93,CN,07/07/2024
541,yaiza,28.9633,-13.7631,21.87,60,20,8.23,ES,07/07/2024
542,orlovskiy,46.8714,42.0592,24.62,66,100,4.6,RU,07/07/2024
543,mont-dore,-22.2833,166.5833,21.11,99,100,4.3,NC,07/07/2024
544,port hueneme,34.1478,-119.1951,32.51,80,100,4.63,US,07/07/2024
545,van,38.4924,43.3831,22.64,43,40,3.09,TR,07/07/2024
546,luang prabang,19.8856,102.1347,23.15,99,96,0.78,LA,07/07/2024
547,geisenfeld,48.6833,11.6167,17.49,77,100,0.51,DE,07/07/2024
548,asau,46.4333,26.4,24.51,60,2,0.71,RO,07/07/2024
549,mabai,23.0128,104.4508,18.39,99,95,2.05,CN,07/07/2024
550,carutapera,-1.195,-46.02,28.82,67,26,4.02,BR,07/07/2024
551,nakasongola,1.3089,32.4564,18.57,93,98,1.43,UG,07/07/2024
552,husum,54.4858,9.0524,15.94,84,100,3.22,DE,07/07/2024
553,pangody,65.85,74.4859,12.11,79,5,4.32,RU,07/07/2024
554,cill airne,52.05,-9.5167,14.12,72,63,1.89,IE,07/07/2024
555,saint-philippe,-21.3585,55.7679,19.77,77,3,1.51,RE,07/07/2024
556,san mariano,7.5,126.0,23.19,97,100,0.74,PH,07/07/2024
557,westport,41.1415,-73.3579,32.95,62,20,3.09,US,07/07/2024
558,ibia,-19.4783,-46.5389,27.73,27,74,2.17,BR,07/07/2024
559,san-pedro,4.7485,-6.6363,24.96,85,99,4.92,CI,07/07/2024
